,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
9506,12.642791372859952,Windy,Medium,Morning,Bike,13,9.220437516861166,60
9507,4.992532909737879,Foggy,Medium,Evening,Car,24,3.778501015902247,53
9508,8.031868485259011,Windy,Medium,Afternoon,Car,17,5.982317438143883,44
9509,7.0824077091820135,Clear,Medium,Morning,Scooter,7,9.408392593015508,27
9510,0.9535549419346572,Windy,High,Evening,Bike,6,7.954453668702231,21
9511,16.45421972227991,Rainy,Medium,Morning,Bike,21,1.0407299397185834,72
9512,2.633693110588658,Snowy,Low,Morning,Bike,6,7.986159688165377,24
9513,7.976675372288381,Windy,Medium,Morning,Bike,6,4.799596781972531,44
9514,12.033442321984277,Clear,Low,Morning,Car,23,8.095377578902301,48
9515,11.218594920663788,Clear,High,Afternoon,Car,7,4.032120243001946,57
9516,10.753743263180532,Clear,Low,Afternoon,Scooter,25,3.1555357732879887,72
9517,6.109873355001738,Snowy,Low,Evening,Bike,17,1.0286802563586837,113
9518,19.621310110295823,Snowy,Low,Afternoon,Bike,15,0.9131077590811024,97
9519,10.182451250970118,Rainy,Medium,Afternoon,Scooter,8,3.747471636403275,54
9520,12.061388230632293,Rainy,Low,Evening,Scooter,15,3.7750301214754702,93
9521,17.6331992472014,Windy,Medium,Morning,Bike,27,1.006579068557183,109
9522,12.168532914847663,Rainy,Medium,Afternoon,Scooter,23,6.089896627260512,84
9523,17.97838849609354,Rainy,High,Evening,Scooter,20,1.0415109617562817,111
9524,15.574268164800968,Clear,Medium,Morning,Bike,11,0.000371560629507,65
9525,3.5522037844277428,Snowy,Medium,Morning,Scooter,23,2.9166827162467346,56
9526,2.2060557243387904,Rainy,Low,Night,Bike,25,2.108565265930531,37
9527,12.060103299462336,Foggy,High,Afternoon,Car,14,3.931509076572462,74
9528,5.6151324944737775,Clear,Medium,Night,Bike,14,5.08702636532106,39
9529,11.540951858389803,Clear,Low,Afternoon,Scooter,21,7.704388658710203,57
9530,6.070821834586198,Windy,Medium,Morning,Bike,14,1.0275687378288307,50
9531,16.477103767207954,Clear,Medium,Morning,Bike,20,5.543881089784496,59
9532,6.317290025588862,Clear,Low,Afternoon,Car,18,2.067098281719847,43
9533,5.0675390353849314,Clear,Low,Evening,Car,27,1.1048831297524042,52
9534,12.64518424285836,Clear,Medium,Evening,Bike,21,9.414512155879097,77
9535,6.093350575089821,Windy,High,Morning,Scooter,7,3.9550057265296936,40
9536,19.011829453917727,Foggy,Low,Morning,Car,12,1.99458236763071,87
9537,10.541128479406844,Clear,Medium,Evening,Scooter,8,7.881455796494431,51
9538,12.175050957571097,Rainy,Low,Morning,Car,17,3.945298193532404,59
9539,10.071282150921338,Clear,Medium,Evening,Bike,7,0.1133535765965357,46
9540,16.97856275022267,Windy,High,Afternoon,Car,13,9.473330177290585,71
9541,15.369180922928171,Clear,Low,Morning,Car,10,7.7979119873044676,61
9542,8.943997594892869,Windy,High,Morning,Bike,20,3.9746523107240654,53
9543,10.4505210508346,Rainy,Medium,Afternoon,Scooter,8,3.884307219886497,55
9544,19.19311535261236,Foggy,Medium,Morning,Scooter,19,0.0169983528548418,98
9545,17.411451991556707,Clear,Medium,Evening,Bike,23,5.152463664256471,64
9546,13.623779773607753,Rainy,Low,Morning,Car,17,3.9674979934322407,56
9547,9.790434442251009,Clear,Low,Morning,Car,12,7.024615056703836,41
9548,12.58859441303484,Foggy,Medium,Night,Scooter,8,7.7576889280969565,47
9549,5.476438646517615,Windy,Low,Night,Bike,25,8.683919522328782,50
9550,1.6672393962564365,Clear,Medium,Evening,Bike,14,9.369226337853776,22
9551,13.800616008122484,Clear,Medium,Morning,Car,20,1.0129163392593383,82
9552,9.062454648414093,Rainy,Medium,Afternoon,Bike,6,2.010857689103877,39
9553,12.23485636209474,Windy,Low,Night,Bike,10,3.3331795249901406,54
9554,6.61244549028111,Windy,Medium,Morning,Bike,14,0.899152771023888,49
9555,14.872613084095848,Clear,High,Morning,Scooter,12,5.714686372015911,65
9556,17.594012465805623,Rainy,High,Afternoon,Bike,25,0.9606460914995628,111
9557,6.352585451812017,Clear,High,Morning,Bike,16,4.932107559074312,44
9558,12.864233260619423,Windy,Medium,Afternoon,Bike,26,0.0551001146424309,68
9559,8.434022380949193,Snowy,Low,Afternoon,Bike,16,0.9387489893274,55
9560,19.815423595029426,Rainy,High,Afternoon,Bike,10,6.39289722648521,71
9561,17.34669794239885,Foggy,Medium,Morning,Bike,24,3.966063218986085,97
9562,10.64121659707601,Snowy,Medium,Evening,Bike,15,8.027134397508757,52
9563,13.708461812662,Clear,Low,Afternoon,Scooter,5,4.523926024513096,56
9564,7.857406109840323,Clear,Low,Evening,Bike,11,3.8250362846114423,45
9565,10.36320702796536,Clear,High,Evening,Bike,6,9.205658363673844,59
9566,3.824731906739976,Rainy,Medium,Night,Bike,19,9.290791948245944,41
9567,12.618467626184955,Clear,High,Afternoon,Bike,11,6.290997995662672,69
9568,9.08026590814388,Rainy,Low,Afternoon,Car,12,1.9640109493554168,46
9569,0.720933557653657,Rainy,Low,Morning,Car,24,7.609253747698836,31
9570,4.502870611121887,Foggy,Medium,Evening,Car,25,3.998949347108762,50
9571,8.52182763933477,Clear,Low,Morning,Scooter,6,4.423539204867378,31
9572,16.762769245437987,Rainy,Medium,Night,Bike,7,4.523926024513096,86
9573,16.244839254256597,Rainy,Medium,Night,Bike,7,4.523926024513096,84
9574,17.623413497132628,Clear,Low,Evening,Bike,5,8.272270692272313,49
9575,8.371596960132191,Clear,Low,Evening,Scooter,14,8.783412451884288,40
9576,7.444832800236671,Snowy,Low,Afternoon,Bike,19,4.523926024513096,52
9577,12.40834292943484,Windy,Medium,Morning,Scooter,7,3.0113845553851624,41
9578,4.470501740923427,Rainy,Low,Afternoon,Bike,5,5.414972544249268,21
9579,14.539545443838117,Rainy,Medium,Afternoon,Scooter,22,7.299211834123063,75
9580,19.640489487849518,Clear,High,Morning,Bike,12,6.874713814238901,65
9581,2.521163877899019,Foggy,Medium,Morning,Bike,8,2.004114806940088,27
9582,11.53027208061067,Clear,Medium,Morning,Scooter,9,2.051354307772314,55
9583,9.517708488296236,Clear,High,Morning,Bike,27,8.864254887266535,70
9584,16.71428910947753,Snowy,Low,Morning,Scooter,32,3.8834138425804574,88
9585,4.3877508174894775,Snowy,Low,Afternoon,Bike,19,2.9335918253914404,41
9586,16.80534996310726,Clear,High,Afternoon,Scooter,5,2.1137782672030205,71
9587,12.982120417627762,Foggy,Medium,Evening,Scooter,17,8.69056666202707,73
9588,4.660642872571405,Rainy,Low,Evening,Bike,17,8.987581727037133,35
9589,11.96406462469242,Clear,Medium,Evening,Bike,7,-0.0882006401273921,56
9590,9.127444229347084,Clear,Low,Afternoon,Car,13,-0.0252701849175502,49
9591,19.29053322155588,Rainy,High,Morning,Bike,22,7.365256499703083,117
9592,6.8626519893473015,Rainy,Medium,Afternoon,Bike,11,6.102755302736376,44
9593,3.296402429177781,Rainy,Low,Evening,Car,27,2.908954253301568,48
9594,1.0382468382156524,Snowy,Medium,Morning,Bike,24,4.121414525340046,43
9595,12.632559784288407,Clear,High,Morning,Car,10,5.765506993618079,63
9596,17.978960474178166,Windy,High,Afternoon,Car,11,9.420953481409503,75
9597,5.359340987984618,Clear,High,Morning,Scooter,19,6.296936173246022,35
9598,14.189574803474343,Clear,Medium,Morning,Bike,16,5.667466550488051,68
9599,7.870850618319928,Snowy,Low,Afternoon,Bike,22,4.523926024513096,58
9600,13.708030251373588,Clear,Medium,Morning,Scooter,12,9.42797072026756,59
9601,3.869306592625697,Clear,Medium,Morning,Bike,14,2.0611002294734586,32
9602,1.3466969731275855,Clear,Medium,Afternoon,Bike,15,3.991729437283263,25
9603,4.899794183349837,Rainy,Low,Morning,Car,24,8.73858871743638,48
9604,16.424175572906584,Clear,Medium,Afternoon,Bike,9,9.102749518216728,61
9605,16.003811087084653,Clear,Low,Evening,Bike,24,2.035651069996397,75
9606,19.75343549929048,Clear,High,Morning,Bike,19,2.117715277191235,70
9607,3.8438197803853527,Rainy,Medium,Afternoon,Bike,26,2.875693888853516,46
9608,12.010044858346449,Clear,High,Afternoon,Car,11,0.0036304601458937,57
9609,4.135182977432388,Windy,Low,Evening,Scooter,19,5.999166698175863,32
9610,1.981052209531009,Rainy,Medium,Morning,Bike,17,-0.0954027732517923,39
9611,16.790672322582115,Foggy,Medium,Evening,Scooter,8,1.9916734852228029,59
9612,11.633276778343506,Windy,Low,Night,Bike,10,3.0617282164040893,53
9613,6.480485610622381,Rainy,High,Morning,Bike,25,5.7427580380058965,61
9614,7.434724162705376,Clear,Low,Evening,Scooter,21,0.9893164026110288,40
9615,11.280570478531905,Rainy,Low,Evening,Car,8,4.251663015624211,48
9616,10.98354236058701,Foggy,Low,Afternoon,Bike,6,4.124083221358099,43
9617,10.47029845410515,Windy,Medium,Evening,Bike,7,0.0518388190610922,58
9618,15.36465024001671,Clear,Medium,Evening,Bike,16,4.943682057426013,64
9619,19.08270608100805,Clear,Low,Evening,Car,25,4.323080176162368,135
9620,14.635522670444995,Windy,Medium,Morning,Bike,14,7.364590097494505,77
9621,7.427564140660012,Clear,Low,Morning,Bike,19,0.0162944120698392,57
9622,14.152447328784843,Snowy,Medium,Evening,Bike,8,7.776550566584419,74
9623,3.484504987467567,Clear,Medium,Afternoon,Bike,14,6.726053556200934,32
9624,6.593174109577558,Foggy,High,Morning,Scooter,25,3.247934347870005,62
9625,17.23421589372334,Foggy,Medium,Evening,Scooter,8,1.9606591843737995,64
9626,18.593620046830825,Clear,Low,Evening,Scooter,28,6.27588389191865,76
9627,2.993705772354911,Clear,Medium,Night,Scooter,29,1.0886318199048386,43
9628,5.163635724216345,Foggy,Low,Morning,Bike,27,0.0011610141187946,56
9629,14.188489116705922,Clear,Medium,Afternoon,Bike,9,1.048054226770174,55
9630,18.22861550162063,Clear,Medium,Evening,Scooter,5,8.117220294041362,67
9631,16.45240373468196,Clear,Low,Morning,Bike,20,1.059209726203014,68
9632,2.905895678252299,Foggy,Low,Morning,Bike,6,-0.0875020210362124,27
9633,3.8664489456278712,Clear,High,Afternoon,Bike,18,8.340677538594582,41
9634,5.168631949712895,Clear,Medium,Afternoon,Scooter,29,3.0221532355008662,47
9635,3.427731246268184,Rainy,Medium,Afternoon,Scooter,17,4.194943004026633,39
9636,12.80592176340024,Clear,High,Morning,Bike,8,3.9389248033145727,53
9637,8.951226825289758,Snowy,Low,Night,Bike,14,6.097041998223692,45
9638,2.7826535539538773,Windy,Medium,Morning,Bike,28,4.951275588363404,41
9639,9.70602837341753,Clear,High,Evening,Bike,25,2.792994583257474,58
9640,12.080087915152586,Windy,Medium,Evening,Bike,7,0.0534073864058727,64
9641,18.16273920599007,Snowy,Low,Afternoon,Bike,18,0.9521199601046992,98
9642,16.092111362083887,Rainy,Medium,Afternoon,Scooter,23,6.674859284684624,83
9643,8.89351186530054,Clear,Medium,Evening,Scooter,11,2.924651399745428,108
9644,3.4272381807234926,Windy,Medium,Morning,Bike,7,5.56358486870436,24
9645,0.8606271742275289,Rainy,Low,Morning,Car,8,0.0017906013924996,22
9646,5.894278091703263,Foggy,Low,Morning,Scooter,7,1.868767466246136,32
9647,5.080567235788427,Windy,High,Afternoon,Scooter,28,8.840213244505112,49
9648,3.6103804590025153,Clear,Medium,Morning,Bike,12,2.067477244246778,37
9649,14.562975346674715,Windy,Medium,Morning,Bike,19,2.0016076820288284,74
9650,6.2600379219374656,Foggy,Low,Evening,Car,6,7.708173274187491,26
9651,11.848735095660166,Rainy,Low,Evening,Bike,28,9.369078522540304,78
9652,18.38656544735117,Clear,Medium,Evening,Scooter,5,5.904681417489018,47
9653,7.434429741165481,Rainy,Low,Morning,Scooter,7,7.992427386772224,36
9654,8.71936767446,Clear,Low,Afternoon,Bike,11,8.833902777620764,45
9655,0.8271227563795036,Rainy,Medium,Morning,Car,29,0.0012347670111595,45
9656,7.945757173162002,Clear,Low,Afternoon,Scooter,24,4.523926024513096,45
9657,14.86426166973438,Clear,Low,Morning,Scooter,11,2.1990532339113065,43
9658,8.986158131758488,Clear,High,Morning,Bike,9,5.113987849746118,52
9659,16.48277461679675,Snowy,Low,Morning,Car,13,5.521747186363631,74
9660,16.886960486364927,Rainy,High,Evening,Bike,19,2.1452990138547854,89
9661,17.76475599095522,Clear,Medium,Evening,Bike,19,2.0922482716226,88
9662,4.33289205656627,Snowy,Low,Afternoon,Bike,19,2.6637765810421787,40
9663,11.576484814671549,Clear,Medium,Morning,Bike,18,1.9906487223877,76
9664,14.55287831727414,Clear,Low,Night,Bike,27,1.009700266543057,73
9665,9.133642922516536,Rainy,Medium,Morning,Bike,6,6.621884509925451,44
9666,5.940353623802199,Foggy,High,Morning,Scooter,26,0.977851331984991,103
9667,15.02386098600963,Foggy,Medium,Evening,Scooter,15,9.542669538851149,68
9668,11.717340959484233,Foggy,Medium,Afternoon,Car,20,4.27178134710073,80
9669,0.6650503965020433,Clear,Low,Afternoon,Scooter,11,-0.0682745972843688,16
9670,17.745162810763475,Snowy,Low,Morning,Scooter,29,4.143363598727187,88
9671,11.511920498628198,Clear,Medium,Afternoon,Bike,27,-0.0758632299394963,74
9672,10.185614782665777,Rainy,Low,Afternoon,Car,10,7.116811185591513,44
9673,12.532215494254343,Windy,Medium,Afternoon,Scooter,16,7.410178717269209,63
9674,3.0905086982875267,Clear,Medium,Evening,Scooter,16,5.981237300411505,34
9675,1.362950120430479,Clear,Medium,Evening,Bike,21,3.963722815219087,32
9676,16.587884849730536,Clear,Medium,Evening,Scooter,11,2.068437178877825,79
9677,10.82481485058081,Snowy,Medium,Afternoon,Bike,16,8.602682618662731,66
9678,13.905088809464148,Clear,Low,Night,Bike,29,0.0971337042356825,61
9679,15.351867431548566,Clear,Low,Morning,Car,10,6.73044739488594,65
9680,15.02045874813961,Foggy,High,Morning,Bike,10,5.217910611009138,90
9681,5.102652215944683,Clear,Medium,Morning,Scooter,23,1.8672246090325768,45
9682,5.405145748359002,Rainy,Low,Afternoon,Scooter,30,1.8948133382577368,51
9683,1.9608378176831671,Rainy,Medium,Morning,Bike,17,-0.0161149725867238,36
9684,2.587104132149205,Clear,Medium,Morning,Scooter,24,7.430789882520282,39
9685,5.659318674394288,Clear,Medium,Morning,Car,25,-0.0081344456171192,49
9686,7.258757637749054,Clear,Low,Evening,Scooter,20,1.0651065209113932,45
9687,12.931520429453748,Clear,Medium,Morning,Car,19,5.080503137982327,63
9688,13.9208539364289,Clear,High,Afternoon,Bike,5,8.460861710782552,64
9689,18.212358299111088,Clear,Low,Morning,Bike,22,4.523926024513096,80
9690,13.764167063184582,Foggy,Medium,Evening,Scooter,16,9.482012949826144,72
9691,9.418377308843914,Rainy,Low,Evening,Car,9,4.277514786002976,50
9692,12.439092080967765,Windy,High,Afternoon,Scooter,17,7.765001697879002,60
9693,11.492165024073891,Clear,High,Morning,Scooter,21,1.9195818307528407,69
9694,8.959356280905558,Snowy,High,Evening,Bike,14,7.316180527490888,54
9695,19.407717926708195,Clear,Medium,Afternoon,Bike,26,3.070994603484891,85
9696,3.3039215374661737,Clear,High,Afternoon,Bike,16,9.910756409056336,34
9697,4.049292432016746,Clear,Medium,Afternoon,Scooter,20,5.175633251772657,36
9698,3.745272304365528,Clear,Medium,Morning,Bike,18,1.9114360252980755,37
9699,7.829661171625898,Windy,Low,Afternoon,Car,10,7.965492684721931,32
9700,16.4105631483771,Foggy,Medium,Afternoon,Car,16,6.6693131948858095,73
9701,19.81829746776683,Snowy,Low,Afternoon,Scooter,23,8.459732355368022,85
9702,2.99320931255456,Clear,High,Morning,Scooter,10,4.523926024513096,34
9703,10.308360234814216,Foggy,Medium,Morning,Scooter,20,5.249579942971184,56
9704,15.990896583953278,Clear,Medium,Afternoon,Bike,11,8.630055257709044,76
9705,6.129628947715774,Windy,High,Evening,Scooter,7,2.977556229539857,40
9706,5.091670189603954,Rainy,Low,Afternoon,Car,9,7.10304417772364,28
9707,12.98464971081083,Clear,Low,Morning,Car,9,6.689998831006995,41
9708,2.968340067049076,Windy,Medium,Afternoon,Scooter,13,5.953532521372414,27
9709,11.657752173033211,Rainy,Low,Morning,Scooter,10,5.836993457141203,53
9710,4.298312597510431,Clear,Low,Morning,Bike,21,2.89961362942672,38
9711,11.486694819944528,Clear,Medium,Afternoon,Scooter,8,2.0614811116583267,59
9712,16.873269323371396,Clear,Low,Afternoon,Car,13,4.007948463338876,72
9713,12.233891979131974,Rainy,Medium,Evening,Bike,27,9.274182417900066,75
9714,19.63541673063685,Clear,Low,Afternoon,Bike,27,6.509626587785034,80
9715,13.42230071072344,Rainy,Medium,Evening,Scooter,26,0.971472735457054,92
9716,7.599400770138558,Clear,Low,Night,Scooter,14,7.278519252959315,28
9717,8.297036538788156,Snowy,Low,Evening,Car,29,7.036055667648162,61
9718,2.4810608004978887,Clear,Low,Morning,Car,6,1.0795271465797107,17
9719,3.3011870400162366,Windy,High,Morning,Car,7,6.852745302085105,26
9720,2.276615515487009,Rainy,Low,Morning,Scooter,9,2.096032625299081,23
9721,5.912239100350644,Clear,Medium,Evening,Scooter,29,4.030587800932853,60
9722,1.1698679324115688,Foggy,High,Afternoon,Bike,25,8.766952002986569,50
9723,7.519842038069774,Clear,High,Morning,Bike,29,0.8968788262137711,70
9724,6.036315152464248,Clear,Medium,Evening,Bike,15,3.0082258491532308,47
9725,5.310297887156418,Clear,Medium,Morning,Car,17,1.005962116698652,35
9726,10.077351551058602,Clear,High,Night,Bike,12,5.273907105657544,50
9727,4.669475365622407,Rainy,Low,Morning,Car,25,9.44810416509625,49
9728,19.263889857742637,Clear,Low,Morning,Bike,18,7.79747815706538,76
9729,3.926702849565365,Foggy,Medium,Morning,Bike,22,-0.0742293709822109,44
9730,10.937454330791244,Clear,High,Evening,Bike,6,8.863491894915187,51
9731,6.609590508909473,Windy,High,Evening,Scooter,7,3.2564162864796478,47
9732,1.2281755330980253,Clear,Low,Evening,Bike,20,6.096522942490097,20
9733,12.4408630459432,Clear,Medium,Evening,Bike,20,5.135332860363135,66
9734,6.706836724127152,Clear,High,Night,Car,28,7.160177530202347,61
9735,2.1497301640232185,Clear,Low,Morning,Bike,7,6.327170799149079,15
9736,16.673884196340033,Clear,Low,Evening,Bike,23,1.8881944628346263,80
9737,18.83275720258362,Snowy,Medium,Morning,Car,19,3.191063102808438,94
9738,18.921253829076345,Snowy,Low,Morning,Bike,28,1.0630808412716628,102
9739,2.894720717037088,Clear,High,Afternoon,Bike,19,9.318708541261616,38
9740,9.985744921720023,Clear,Low,Morning,Scooter,6,5.553052035676845,31
9741,4.022687384561458,Clear,High,Night,Car,19,2.8448144495962526,40
9742,6.03767275589035,Snowy,Low,Evening,Bike,17,1.0994193247462378,114
9743,5.241256671082222,Clear,Medium,Morning,Car,15,0.974807103087546,39
9744,3.021487285985537,Windy,Medium,Morning,Bike,28,4.656249637054045,41
9745,9.11462695710986,Rainy,High,Morning,Scooter,18,1.9083921349448547,66
9746,7.762897533304986,Rainy,High,Morning,Scooter,17,2.723235916067173,60
9747,9.677624752731488,Windy,Low,Evening,Car,12,9.597520874854467,36
9748,14.551859273274886,Foggy,Low,Evening,Bike,27,6.820868188081073,74
9749,17.67243111943542,Clear,Medium,Night,Bike,9,8.352189461856257,54
9750,15.048700057064028,Rainy,Low,Afternoon,Scooter,29,0.0591307656618917,71
9751,9.15415227461338,Rainy,Low,Evening,Scooter,26,7.864326904472522,67
9752,13.806012900855022,Clear,Medium,Evening,Bike,20,8.563662002820429,69
9753,19.98766685384164,Clear,Low,Morning,Car,20,6.670043155511047,72
9754,17.66415639035154,Rainy,Medium,Afternoon,Scooter,11,1.9244020930247168,95
9755,16.95104815268461,Snowy,Low,Afternoon,Bike,28,7.988896752517621,94
9756,3.898587224025992,Rainy,Medium,Afternoon,Bike,11,8.643541695642647,29
9757,1.263114460101427,Foggy,High,Afternoon,Bike,25,8.90436368979618,45
9758,13.337650576453076,Rainy,Medium,Evening,Bike,27,9.115595079511916,72
9759,2.0998115209737245,Foggy,Low,Night,Bike,10,1.0797455564048777,26
9760,18.819098275467184,Clear,Low,Morning,Scooter,27,1.0935452217974126,144
9761,2.903011225450699,Windy,Medium,Morning,Scooter,8,5.148105193199731,21
9762,15.308986153756384,Clear,Low,Afternoon,Bike,28,-0.0367698192849399,74
9763,0.8942930448213843,Rainy,Low,Morning,Car,9,-0.0288330157910152,20
9764,8.53545476775836,Clear,High,Afternoon,Scooter,15,3.825796896428454,49
9765,16.09635854787539,Clear,Medium,Morning,Bike,19,6.425241070865329,76
9766,16.69915917208087,Snowy,Medium,Evening,Bike,12,2.094864093863995,97
9767,11.36290795851878,Clear,Low,Afternoon,Scooter,26,6.4052002498165805,70
9768,17.79345260401325,Snowy,Medium,Evening,Bike,20,4.030978947653665,78
9769,16.761358389116726,Clear,High,Afternoon,Scooter,11,0.988125879634487,64
9770,14.578686713044554,Snowy,Low,Morning,Car,20,7.078277520765647,66
9771,12.097058048458992,Clear,High,Afternoon,Car,10,0.0414754418226871,58
9772,0.690863769606084,Rainy,Low,Morning,Car,13,4.26787069676311,22
